chi multiples
 N    ID    z   Narcs    chip    chix    chiy    chia   rmss     rmsi    dx      dy    nwarn
 0      7 1.500   0      0.00    0.00    0.00    0.00  0.00  0.00    0
 9     66 1.500   1      0.00    0.00    0.00    0.00  84563.964    0.00   -0.00    0.00  0
 9     66 1.500   1      0.00    0.00    0.00    0.00  44529.184    0.00   -0.00    0.00  0
 9     65 1.500   1      0.00    0.00    0.00    0.00  41197.828    0.00   -0.00    0.00  0
 9     65 1.500   1      0.00    0.00    0.00    0.00  3266.071    0.00   -0.00    0.00  0
 9     65 1.500   1      0.00    0.00    0.00    0.00  73190.113    0.00   -0.00    0.00  0
 9     64 1.500   1      0.00    0.00    0.00    0.00  812.758    0.00   -0.00    0.00  0
 9     64 1.500   1      0.00    0.00    0.00    0.00  73194.036    0.00   -0.00    0.00  0
 9     64 1.500   1      0.00    0.00    0.00    0.00  50248.266    0.00   -0.00    0.00  0
 9     63 1.500   1      0.00    0.00    0.00    0.00  25707.222    0.00   -0.00    0.00  0
 9     63 1.500   1      0.00    0.00    0.00    0.00  6091.338    0.00   -0.00    0.00  0
 9     63 1.500   1      0.00    0.00    0.00    0.00  83646.068    0.00   -0.00    0.00  0
 9     62 1.500   1      0.00    0.00    0.00    0.00  45208.590    0.00   -0.00    0.00  0
 9     62 1.500   1      0.00    0.00    0.00    0.00  1914.714    0.00   -0.00    0.00  0
 9     62 1.500   1      0.00    0.00    0.00    0.00  61697.215    0.00   -0.00    0.00  0
 9     61 1.500   1      0.00    0.00    0.00    0.00  24595.456    0.00   -0.00    0.00  0
 9     61 1.500   1      0.00    0.00    0.00    0.00  6984.113    0.00   -0.00    0.00  0
 9     61 1.500   1      0.00    0.00    0.00    0.00  88237.684    0.00   -0.00    0.00  0
 9     60 1.500   1      0.00    0.00    0.00    0.00  83194.558    0.00   -0.00    0.00  0
 9     60 1.500   1      0.00    0.00    0.00    0.00  45232.693    0.00   -0.00    0.00  0
 9     60 1.500   1      0.00    0.00    0.00    0.00  4031.526    0.00   -0.00    0.00  0
 9     67 1.500   22      0.00    0.00    0.00    0.00  276849.866    0.00    N/A     N/A   22
10   59.0 1.500   1      0.00    0.00    0.00    0.00  25907.950    0.00   -0.00    0.00  0
10   59.1 1.500   1      0.00    0.00    0.00    0.00  46247.325    0.00   -0.00    0.00  0
10   59.2 1.500   1      0.00    0.00    0.00    0.00  72112.041    0.00   -0.00    0.00  0
10   59.0 1.500   3      0.00    0.00    0.00    0.00  89499.628    0.00    N/A     N/A   3
11   58.0 1.500   1      0.00    0.00    0.00    0.00  64397.011    0.00   -0.00    0.00  0
11   58.1 1.500   1      0.00    0.00    0.00    0.00  21823.673    0.00   -0.00    0.00  0
